area_tag	LONGI_DD	LATIT_DD	pos_string
18	18.2675	62.86267	18.2675_62.86267
Kattegat	12.1107	56.6685	12.1107_56.6685
Bornholm Basin	14.86758	55.61713	14.86758_55.61713
9	16.20147	56.37073	16.20147_56.37073
Eastern Gotland Basin	20.0762	57.31217	20.0762_57.31217
Eastern Gotland Basin	19.8786	57.99832	19.8786_57.99832
Western Gotland Basin	17.98462	58.01652	17.98462_58.01652
Western Gotland Basin	17.66853	57.11698	17.66853_57.11698
Eastern Gotland Basin	18.39997	55.55523	18.39997_55.55523
Eastern Gotland Basin	19.58473	56.6335	19.58473_56.6335
Eastern Gotland Basin	20.0762	57.31212	20.0762_57.31212
Bornholm Basin	15.98428	55.24998	15.98428_55.24998
Arkona Basin	13.3008	55.01592	13.3008_55.01592
Arkona Basin	14.09883	54.97133	14.09883_54.97133
Bornholm Basin	15.33348	55.38287	15.33348_55.38287
The Sound	12.74858	55.86662	12.74858_55.86662
Kattegat	12.11132	56.66853	12.11132_56.66853
Kattegat	11.65817	57.19267	11.65817_57.19267
Kattegat	12.2119	56.94013	12.2119_56.94013
Skagerrak	11.02772	58.34032	11.02772_58.34032
Skagerrak	10.94258	58.31548	10.94258_58.31548
Skagerrak	10.84517	58.29408	10.84517_58.29408
Skagerrak	10.72398	58.26712	10.72398_58.26712
Skagerrak	10.50448	58.28413	10.50448_58.28413
Skagerrak	11.2922	57.86652	11.2922_57.86652
2	11.43577	58.25997	11.43577_58.25997
20	19.82	63.5	19.82_63.5
Bothnian Bay	23.20133	65.19283	23.20133_65.19283
Skagerrak	10.84518	58.29382	10.84518_58.29382
Skagerrak	10.72432	58.26693	10.72432_58.26693
Skagerrak	10.50422	58.28403	10.50422_58.28403
Kattegat	12.11122	56.6684	12.11122_56.6684
Kattegat	11.6586	57.19288	11.6586_57.19288
Kattegat	12.21198	56.9399	12.21198_56.9399
Skagerrak	11.29258	57.86653	11.29258_57.86653
2	11.4355	58.26137	11.4355_58.26137
Skagerrak	11.02783	58.33943	11.02783_58.33943
Skagerrak	10.9425	58.31508	10.9425_58.31508
Arkona Basin	13.30063	55.0155	13.30063_55.0155
Arkona Basin	14.09867	54.97138	14.09867_54.97138
Bornholm Basin	15.33377	55.38307	15.33377_55.38307
Bornholm Basin	15.98307	55.25052	15.98307_55.25052
The Sound	12.74787	55.86658	12.74787_55.86658
9	16.34662	56.28233	16.34662_56.28233
9	16.20213	56.37102	16.20213_56.37102
Bornholm Basin	14.86668	55.61797	14.86668_55.61797
Kattegat	12.11102	56.66902	12.11102_56.66902
Bornholm Basin	14.525	55.46467	14.525_55.46467
Arkona Basin	13.264	55.219	13.264_55.219
Arkona Basin	13.56883	55.21133	13.56883_55.21133
Bornholm Basin	14.73067	55.7145	14.73067_55.7145
Bornholm Basin	14.38867	55.686	14.38867_55.686
Bornholm Basin	14.4165	55.69617	14.4165_55.69617
Bornholm Basin	14.88483	55.68783	14.88483_55.68783
Bornholm Basin	14.47883	55.6785	14.47883_55.6785
Western Gotland Basin	17.012	56.64483	17.012_56.64483
Bornholm Basin	17.3955	56.05483	17.3955_56.05483
Western Gotland Basin	17.02033	56.69833	17.02033_56.69833
Eastern Gotland Basin	19.4045	57.695	19.4045_57.695
Eastern Gotland Basin	19.26283	57.48067	19.26283_57.48067
Eastern Gotland Basin	19.17033	57.57983	19.17033_57.57983
Eastern Gotland Basin	19.09833	57.24683	19.09833_57.24683
Eastern Gotland Basin	19.06583	57.32467	19.06583_57.32467
Eastern Gotland Basin	19.00883	57.28467	19.00883_57.28467
Eastern Gotland Basin	19.17133	57.34967	19.17133_57.34967
Western Gotland Basin	17.84133	57.04933	17.84133_57.04933
Western Gotland Basin	17.92633	57.0125	17.92633_57.0125
Western Gotland Basin	17.9035	57.03117	17.9035_57.03117
Eastern Gotland Basin	19.41967	56.19583	19.41967_56.19583
Eastern Gotland Basin	19.47983	56.12717	19.47983_56.12717
Eastern Gotland Basin	19.91883	56.12167	19.91883_56.12167
Eastern Gotland Basin	19.84983	56.1385	19.84983_56.1385
Bornholm Basin	14.828	55.68317	14.828_55.68317
Bornholm Basin	15.33767	55.7525	15.33767_55.7525
Bornholm Basin	15.14017	55.6735	15.14017_55.6735
Bornholm Basin	15.377	55.7485	15.377_55.7485
Bornholm Basin	15.80667	55.65567	15.80667_55.65567
Bornholm Basin	14.77483	55.67033	14.77483_55.67033
Bornholm Basin	14.59983	55.58967	14.59983_55.58967
Bornholm Basin	14.41117	55.69567	14.41117_55.69567
Bornholm Basin	14.54783	55.65317	14.54783_55.65317
Bornholm Basin	14.49767	55.68017	14.49767_55.68017
Bothnian Bay	22.36017	64.30617	22.36017_64.30617
Bothnian Bay	21.48217	63.7905	21.48217_63.7905
Bothnian Bay	22.07267	64.70117	22.07267_64.70117
The Quark	20.28	63.3095	20.28_63.3095
Bothnian Sea	19.16467	61.98333	19.16467_61.98333
Bothnian Sea	19.20567	62.75	19.20567_62.75
Bothnian Sea	18.9305	60.53933	18.9305_60.53933
Bothnian Sea	17.8735	62.132	17.8735_62.132
Bothnian Sea	17.6625	61.23167	17.6625_61.23167
Bothnian Sea	18.23317	61.18517	18.23317_61.18517
20	19.81967	63.49917	19.81967_63.49917
Bothnian Sea	18.89183	62.84967	18.89183_62.84967
3	11.41667	58.25833	11.41667_58.25833
Skagerrak	10.50377	58.28413	10.50377_58.28413
Kattegat	11.6577	57.19262	11.6577_57.19262
Kattegat	11.74748	56.95662	11.74748_56.95662
Skagerrak	11.2916	57.86652	11.2916_57.86652
2	11.43527	58.2599	11.43527_58.2599
Skagerrak	11.0273	58.33933	11.0273_58.33933
Skagerrak	10.94183	58.31542	10.94183_58.31542
Skagerrak	10.84443	58.2943	10.84443_58.2943
Skagerrak	10.724	58.2673	10.724_58.2673
Kattegat	12.1108	56.6685	12.1108_56.6685
Bornholm Basin	14.8676	55.61743	14.8676_55.61743
Kattegat	12.21173	56.93973	12.21173_56.93973
Kattegat	12.21667	56.56677	12.21667_56.56677
Western Gotland Basin	17.66912	57.11733	17.66912_57.11733
Bornholm Basin	16.53653	56.11647	16.53653_56.11647
Bornholm Basin	15.33377	55.80053	15.33377_55.80053
9	16.20223	56.37102	16.20223_56.37102
1n	11.216	59.0005	11.216_59.0005
2	11.4508	58.38612	11.4508_58.38612
Western Gotland Basin	19.09557	58.7884	19.09557_58.7884
Western Gotland Basin	18.23677	58.59388	18.23677_58.59388
Western Gotland Basin	17.98453	58.03378	17.98453_58.03378
Western Gotland Basin	17.36692	57.71708	17.36692_57.71708
2	11.58483	58.46532	11.58483_58.46532
1n	11.28517	58.64773	11.28517_58.64773
1n	11.28708	58.43645	11.28708_58.43645
1n	11.27863	58.604	11.27863_58.604
1n	11.33487	58.48652	11.33487_58.48652
1n	11.25495	58.68438	11.25495_58.68438
1n	11.45447	58.3085	11.45447_58.3085
1n	11.19933	58.896	11.19933_58.896
1n	11.29675	58.58325	11.29675_58.58325
1n	11.42857	58.42975	11.42857_58.42975
Northern Baltic Proper	21.55242	59.29878	21.55242_59.29878
Northern Baltic Proper	21.10027	59.04172	21.10027_59.04172
Åland Sea	19.14988	60.18327	19.14988_60.18327
1n	11.566	58.09702	11.566_58.09702
1n	11.2405	58.739	11.2405_58.739
1n	11.65237	58.1089	11.65237_58.1089
2	11.7093	58.08332	11.7093_58.08332
2	11.41285	58.15042	11.41285_58.15042
1n	11.21683	58.7785	11.21683_58.7785
Åland Sea	19.88537	59.66163	19.88537_59.66163
2	11.4852	58.23162	11.4852_58.23162
Eastern Gotland Basin	19.43397	57.38688	19.43397_57.38688
Eastern Gotland Basin	20.1615	57.55042	20.1615_57.55042
Eastern Gotland Basin	19.87928	57.99797	19.87928_57.99797
Northern Baltic Proper	20.33407	58.44197	20.33407_58.44197
Northern Baltic Proper	20.32733	58.88203	20.32733_58.88203
Eastern Gotland Basin	19.58532	56.63373	19.58532_56.63373
Eastern Gotland Basin	19.84283	57.07462	19.84283_57.07462
Eastern Gotland Basin	20.07662	57.31222	20.07662_57.31222
Eastern Gotland Basin	20.07672	57.31227	20.07672_57.31227
Eastern Gotland Basin	19.28368	56.12538	19.28368_56.12538
Kattegat	12.57012	56.55482	12.57012_56.55482
Eastern Gotland Basin	18.40058	55.5555	18.40058_55.5555
Bornholm Basin	15.98362	55.25017	15.98362_55.25017
Bornholm Basin	17.0665	55.21662	17.0665_55.21662
Gdansk Basin	19.33387	54.83353	19.33387_54.83353
Eastern Gotland Basin	19.05878	55.35073	19.05878_55.35073
Bornholm Basin	16.517	55.27473	16.517_55.27473
Arkona Basin	12.57248	55.2716	12.57248_55.2716
Kattegat	12.1093	56.66902	12.1093_56.66902
Arkona Basin	13.30063	55.01603	13.30063_55.01603
Arkona Basin	14.09832	54.97133	14.09832_54.97133
Bornholm Basin	14.48227	55.31847	14.48227_55.31847
Bornholm Basin	15.33353	55.38317	15.33353_55.38317
The Sound	12.95007	55.64748	12.95007_55.64748
Kattegat	10.7918	56.85678	10.7918_56.85678
Kattegat	11.15762	56.13207	11.15762_56.13207
Kattegat	12.37043	56.2337	12.37043_56.2337
Kattegat	10.74418	57.29302	10.74418_57.29302
The Sound	12.74773	55.8665	12.74773_55.8665
The Sound	12.79493	55.77152	12.79493_55.77152
Kattegat	11.32967	57.53787	11.32967_57.53787
Kattegat	10.9011	57.46543	10.9011_57.46543
Kattegat	10.70888	57.4319	10.70888_57.4319
Kattegat	11.51873	57.54982	11.51873_57.54982
Bothnian Sea	18.952	62.65267	18.952_62.65267
Bothnian Sea	19.97233	62.58683	19.97233_62.58683
20	19.81867	63.49883	19.81867_63.49883
Bothnian Bay	23.4955	65.38833	23.4955_65.38833
Bothnian Bay	23.23217	65.16717	23.23217_65.16717
22	22.44683	65.7295	22.44683_65.7295
Bothnian Bay	22.064	64.70933	22.064_64.70933
Bothnian Bay	21.868	64.96817	21.868_64.96817
1n	11.61485	58.12007	11.61485_58.12007
1n	11.65492	58.10003	11.65492_58.10003
2	11.71827	58.08822	11.71827_58.08822
2	11.41132	58.15483	11.41132_58.15483
2	11.47982	58.22997	11.47982_58.22997
2	11.44993	58.38843	11.44993_58.38843
1n	11.2205	58.83433	11.2205_58.83433
1n	11.28082	58.64645	11.28082_58.64645
1n	11.28542	58.43678	11.28542_58.43678
1n	11.33765	58.48498	11.33765_58.48498
1n	11.2205	58.75083	11.2205_58.75083
1n	11.23927	58.68037	11.23927_58.68037
1n	11.21317	58.785	11.21317_58.785
1n	11.45465	58.30817	11.45465_58.30817
1n	11.28723	58.57752	11.28723_58.57752
1n	11.43332	58.43473	11.43332_58.43473
22	22.44667	65.73017	22.44667_65.73017
Skagerrak	11.0279	58.33963	11.0279_58.33963
Kattegat	12.11127	56.6688	12.11127_56.6688
Kattegat	11.6581	57.19253	11.6581_57.19253
Kattegat	12.21197	56.9401	12.21197_56.9401
Skagerrak	11.29202	57.86672	11.29202_57.86672
Skagerrak	10.72277	58.26698	10.72277_58.26698
Skagerrak	10.50448	58.28422	10.50448_58.28422
Arkona Basin	13.30097	55.01593	13.30097_55.01593
Arkona Basin	14.0992	54.9714	14.0992_54.9714
Bornholm Basin	15.334	55.383	15.334_55.383
Bornholm Basin	15.98417	55.25017	15.98417_55.25017
The Sound	12.74967	55.8665	12.74967_55.8665
Eastern Gotland Basin	19.58408	56.63377	19.58408_56.63377
Eastern Gotland Basin	20.07623	57.31218	20.07623_57.31218
Eastern Gotland Basin	19.87888	57.99845	19.87888_57.99845
Northern Baltic Proper	20.32732	58.88198	20.32732_58.88198
13	16.18545	58.6292	16.18545_58.6292
Åland Sea	19.88488	59.66173	19.88488_59.66173
Åland Sea	19.15168	60.18322	19.15168_60.18322
Bothnian Sea	18.95263	62.65275	18.95263_62.65275
Bothnian Sea	18.9525	62.6525	18.9525_62.6525
Bothnian Sea	17.8751	62.13152	17.8751_62.13152
Bothnian Sea	18.54348	62.09817	18.54348_62.09817
Bothnian Sea	18.55067	62.09933	18.55067_62.09933
Bothnian Sea	17.6618	61.23245	17.6618_61.23245
Bothnian Sea	18.2172	61.18422	18.2172_61.18422
Bothnian Sea	18.23383	61.18417	18.23383_61.18417
Bothnian Sea	18.89218	62.85013	18.89218_62.85013
Bothnian Bay	23.23303	65.16682	23.23303_65.16682
Bothnian Bay	23.23233	65.16617	23.23233_65.16617
Bothnian Bay	22.06433	64.70917	22.06433_64.70917
Bothnian Bay	22.06617	64.70783	22.06617_64.70783
Bothnian Bay	21.86803	64.9681	21.86803_64.9681
Bothnian Bay	22.35855	64.30502	22.35855_64.30502
The Quark	21.0817	63.52568	21.0817_63.52568
The Quark	20.2804	63.30932	20.2804_63.30932
Bothnian Bay	23.81653	64.73188	23.81653_64.73188
Bothnian Sea	20.8305	62.601	20.8305_62.601
Bothnian Sea	20.06802	61.9825	20.06802_61.9825
Bothnian Sea	19.16452	61.98358	19.16452_61.98358
Bothnian Sea	20.93357	61.13357	20.93357_61.13357
Bothnian Sea	20.26562	61.1097	20.26562_61.1097
Bothnian Sea	19.97172	62.58653	19.97172_62.58653
Western Gotland Basin	18.23662	58.59477	18.23662_58.59477
Bothnian Sea	18.93098	60.54017	18.93098_60.54017
Bothnian Sea	19.5845	61.08373	19.5845_61.08373
Western Gotland Basin	17.9846	58.0172	17.9846_58.0172
Western Gotland Basin	17.67	57.1224	17.67_57.1224
9	16.20198	56.37078	16.20198_56.37078
Bornholm Basin	14.8673	55.61732	14.8673_55.61732
Skagerrak	11.8	57.55	11.8_57.55
Kattegat	11.65762	57.19298	11.65762_57.19298
Skagerrak	11.29253	57.86693	11.29253_57.86693
2	11.44167	58.25833	11.44167_58.25833
Skagerrak	11.0275	58.33972	11.0275_58.33972
Skagerrak	10.94233	58.31553	10.94233_58.31553
Skagerrak	10.84508	58.29438	10.84508_58.29438
Skagerrak	10.72423	58.26723	10.72423_58.26723
Skagerrak	10.5042	58.2844	10.5042_58.2844
Kattegat	12.11147	56.6687	12.11147_56.6687
Arkona Basin	13.30102	55.01588	13.30102_55.01588
Arkona Basin	14.0985	54.97117	14.0985_54.97117
Bothnian Bay	23.23233	65.16667	23.23233_65.16667
Bothnian Bay	22.06667	64.70983	22.06667_64.70983
Kattegat	12.21185	56.94002	12.21185_56.94002
22	22.44583	65.731	22.44583_65.731
The Sound	12.74827	55.86685	12.74827_55.86685
Western Gotland Basin	17.6692	57.11753	17.6692_57.11753
Bornholm Basin	15.33388	55.38333	15.33388_55.38333
Bornholm Basin	15.98415	55.25003	15.98415_55.25003
Bothnian Sea	18.952	62.65317	18.952_62.65317
Bornholm Basin	14.86742	55.61733	14.86742_55.61733
9	16.2018	56.3708	16.2018_56.3708
Eastern Gotland Basin	18.40023	55.55537	18.40023_55.55537
18	17.7351	62.97588	17.7351_62.97588
Eastern Gotland Basin	19.58547	56.63383	19.58547_56.63383
Eastern Gotland Basin	20.07617	57.31222	20.07617_57.31222
Eastern Gotland Basin	20.07615	57.31218	20.07615_57.31218
18	18.26267	62.8635	18.26267_62.8635
18	17.84723	62.92697	17.84723_62.92697
18	17.89858	62.8118	17.89858_62.8118
18	17.93052	62.5834	17.93052_62.5834
18	17.7961	63.01088	17.7961_63.01088
18	17.9458	62.64407	17.9458_62.64407
Eastern Gotland Basin	19.87887	57.99807	19.87887_57.99807
Northern Baltic Proper	20.32722	58.88217	20.32722_58.88217
Western Gotland Basin	18.23635	58.59362	18.23635_58.59362
Western Gotland Basin	18.23642	58.5936	18.23642_58.5936
Western Gotland Basin	17.98432	58.0166	17.98432_58.0166
Northern Baltic Proper	19.15953	58.93193	19.15953_58.93193
Gulf of Finland	24.83747	59.84648	24.83747_59.84648
Northern Baltic Proper	22.89645	59.48357	22.89645_59.48357
Western Gotland Basin	17.98455	58.017	17.98455_58.017
Western Gotland Basin	17.66872	57.11722	17.66872_57.11722
Northern Baltic Proper	19.16225	58.9362	19.16225_58.9362
Eastern Gotland Basin	17.76817	56.11828	17.76817_56.11828
Western Gotland Basin	17.24638	56.40722	17.24638_56.40722
Eastern Gotland Basin	18.42938	56.27052	18.42938_56.27052
Western Gotland Basin	16.93278	56.59877	16.93278_56.59877
Kattegat	12.1112	56.6687	12.1112_56.6687
Bornholm Basin	14.86725	55.6174	14.86725_55.6174
Eastern Gotland Basin	18.77158	56.8725	18.77158_56.8725
Western Gotland Basin	17.76472	56.7761	17.76472_56.7761
Western Gotland Basin	17.31942	56.74727	17.31942_56.74727
Eastern Gotland Basin	18.89053	56.55707	18.89053_56.55707
Western Gotland Basin	17.78243	57.04328	17.78243_57.04328
Kattegat	12.21203	56.94	12.21203_56.94
Skagerrak	11.29207	57.86675	11.29207_57.86675
Skagerrak	11.02752	58.3396	11.02752_58.3396
Skagerrak	10.94228	58.31553	10.94228_58.31553
Skagerrak	10.845	58.29442	10.845_58.29442
Skagerrak	10.7242	58.26722	10.7242_58.26722
Skagerrak	10.50418	58.2843	10.50418_58.2843
Eastern Gotland Basin	19.37097	57.67078	19.37097_57.67078
Eastern Gotland Basin	19.69472	57.13037	19.69472_57.13037
Eastern Gotland Basin	18.87847	57.15318	18.87847_57.15318
Eastern Gotland Basin	19.39687	57.82088	19.39687_57.82088
Kattegat	12.11122	56.66862	12.11122_56.66862
Arkona Basin	13.3007	55.01577	13.3007_55.01577
Arkona Basin	14.0988	54.97118	14.0988_54.97118
Kattegat	11.65848	57.19283	11.65848_57.19283
Eastern Gotland Basin	19.6367	57.35183	19.6367_57.35183
The Sound	12.74833	55.86673	12.74833_55.86673
Northern Baltic Proper	19.72053	58.65082	19.72053_58.65082
Northern Baltic Proper	20.2864	58.61822	20.2864_58.61822
Eastern Gotland Basin	19.45267	58.09612	19.45267_58.09612
Eastern Gotland Basin	19.49893	58.38303	19.49893_58.38303
Eastern Gotland Basin	18.40022	55.55527	18.40022_55.55527
Eastern Gotland Basin	19.58483	56.6336	19.58483_56.6336
Bornholm Basin	15.33375	55.38305	15.33375_55.38305
Bornholm Basin	15.98405	55.25	15.98405_55.25
Northern Baltic Proper	19.13083	58.81203	19.13083_58.81203
Northern Baltic Proper	19.62387	59.09162	19.62387_59.09162
Northern Baltic Proper	20.2224	58.94682	20.2224_58.94682
Northern Baltic Proper	19.34822	59.09803	19.34822_59.09803
Western Gotland Basin	18.65113	58.88118	18.65113_58.88118
Eastern Gotland Basin	20.07623	57.3122	20.07623_57.3122
Eastern Gotland Basin	20.07607	57.31208	20.07607_57.31208
Eastern Gotland Basin	19.87882	57.9982	19.87882_57.9982
Western Gotland Basin	17.55578	58.42042	17.55578_58.42042
Western Gotland Basin	17.41733	58.23487	17.41733_58.23487
Western Gotland Basin	18.29563	58.36452	18.29563_58.36452
Western Gotland Basin	18.39742	58.58293	18.39742_58.58293
Western Gotland Basin	17.34017	57.86892	17.34017_57.86892
Western Gotland Basin	17.48142	57.70822	17.48142_57.70822
Western Gotland Basin	18.57408	58.22733	18.57408_58.22733
Western Gotland Basin	18.47363	57.84743	18.47363_57.84743
Western Gotland Basin	17.38607	57.20707	17.38607_57.20707
Western Gotland Basin	17.596	57.13138	17.596_57.13138
Western Gotland Basin	16.79332	56.48083	16.79332_56.48083
Bornholm Basin	16.2604	55.83028	16.2604_55.83028
Bornholm Basin	15.4556	55.73298	15.4556_55.73298
Bornholm Basin	14.73433	55.70292	14.73433_55.70292
Bornholm Basin	15.93908	55.78593	15.93908_55.78593
Bornholm Basin	16.5815	56.16787	16.5815_56.16787
Arkona Basin	14.32183	55.308	14.32183_55.308
Bornholm Basin	14.4892	55.50268	14.4892_55.50268
18	18.81665	63.24563	18.81665_63.24563
18	18.85885	63.24082	18.85885_63.24082
7	13.81672	55.42028	13.81672_55.42028
7	13.81693	55.42062	13.81693_55.42062
7	13.8169	55.42072	13.8169_55.42072
7	13.81685	55.42067	13.81685_55.42067
7	13.81657	55.42015	13.81657_55.42015
7	13.81663	55.42023	13.81663_55.42023
7	13.8165	55.42038	13.8165_55.42038
7	13.81683	55.42053	13.81683_55.42053
7	13.81432	55.42015	13.81432_55.42015
7	13.81687	55.42142	13.81687_55.42142
7	13.81663	55.42005	13.81663_55.42005
7	13.81298	55.42075	13.81298_55.42075
7	13.81305	55.421	13.81305_55.421
7	13.81475	55.42105	13.81475_55.42105
7	13.81503	55.42145	13.81503_55.42145
7	13.81467	55.42118	13.81467_55.42118
7	13.814	55.42138	13.814_55.42138
7	13.81515	55.42117	13.81515_55.42117
7	13.81447	55.42077	13.81447_55.42077
7	13.81485	55.421	13.81485_55.421
7	13.81493	55.42118	13.81493_55.42118
7	13.81442	55.42105	13.81442_55.42105
7	13.81392	55.42088	13.81392_55.42088
7	13.81665	55.42042	13.81665_55.42042
7	13.81642	55.42017	13.81642_55.42017
7	13.81672	55.42043	13.81672_55.42043
7	13.81665	55.42052	13.81665_55.42052
7	13.8163	55.42028	13.8163_55.42028
7	13.81695	55.42107	13.81695_55.42107
Eastern Gotland Basin	20.0761	57.3121	20.0761_57.3121
Eastern Gotland Basin	20.0762	57.3121	20.0762_57.3121
Eastern Gotland Basin	19.87878	57.99807	19.87878_57.99807
Bothnian Bay	23.23217	65.16667	23.23217_65.16667
22	22.3745	65.80783	22.3745_65.80783
7	13.8166	55.42038	13.8166_55.42038
7	13.81673	55.42048	13.81673_55.42048
7	13.817	55.4209	13.817_55.4209
7	13.8168	55.42062	13.8168_55.42062
7	13.81657	55.42153	13.81657_55.42153
Eastern Gotland Basin	18.39945	55.554	18.39945_55.554
Eastern Gotland Basin	19.58472	56.63337	19.58472_56.63337
Bornholm Basin	15.98447	55.24993	15.98447_55.24993
Bothnian Bay	22.06617	64.70767	22.06617_64.70767
20	19.81917	63.49917	19.81917_63.49917
Arkona Basin	13.30092	55.01578	13.30092_55.01578
Arkona Basin	14.09815	54.97245	14.09815_54.97245
Bornholm Basin	15.3338	55.383	15.3338_55.383
Bothnian Sea	18.95217	62.6525	18.95217_62.6525
Kattegat	12.11137	56.66862	12.11137_56.66862
Kattegat	12.21303	56.93993	12.21303_56.93993
The Sound	12.7486	55.86678	12.7486_55.86678
9	16.20218	56.37092	16.20218_56.37092
Western Gotland Basin	17.98453	58.01685	17.98453_58.01685
Western Gotland Basin	17.66892	57.11717	17.66892_57.11717
Northern Baltic Proper	19.16383	58.93552	19.16383_58.93552
Gulf of Finland	24.83808	59.84662	24.83808_59.84662
Northern Baltic Proper	22.89687	59.48347	22.89687_59.48347
Gulf of Finland	24.8383	59.83833	24.8383_59.83833
3	11.10217	58.86967	11.10217_58.86967
Skagerrak	10.84642	58.07862	10.84642_58.07862
Kattegat	11.56618	57.29983	11.56618_57.29983
Kattegat	11.17727	57.55323	11.17727_57.55323
Kattegat	11.06158	57.54603	11.06158_57.54603
Kattegat	10.75867	57.63927	10.75867_57.63927
Kattegat	11.42628	57.19395	11.42628_57.19395
7	13.81308	55.42185	13.81308_55.42185
7	13.81293	55.42105	13.81293_55.42105
7	13.81188	55.42148	13.81188_55.42148
7	13.81365	55.42073	13.81365_55.42073
7	13.81205	55.42108	13.81205_55.42108
7	13.81393	55.42177	13.81393_55.42177
7	13.81387	55.42113	13.81387_55.42113
7	13.81323	55.42165	13.81323_55.42165
7	13.81175	55.42228	13.81175_55.42228
7	13.81083	55.42202	13.81083_55.42202
7	13.81315	55.42087	13.81315_55.42087
7	13.81307	55.42087	13.81307_55.42087
Kattegat	11.82705	56.63593	11.82705_56.63593
7	13.8128	55.42125	13.8128_55.42125
7	13.81165	55.42238	13.81165_55.42238
Kattegat	11.83093	57.09785	11.83093_57.09785
Kattegat	11.65957	57.18803	11.65957_57.18803
Kattegat	11.8142	56.80952	11.8142_56.80952
Kattegat	11.71258	56.90307	11.71258_56.90307
